tag,scenario_token,lidar_token,metric,idm,diff,gap
medium_magnitude_speed,e44773ed79ed54d3,7663b420c15e56d1,ego_progress_along_expert_route,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,7663b420c15e56d1,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,7663b420c15e56d1,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,7663b420c15e56d1,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,7663b420c15e56d1,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,7663b420c15e56d1,ego_is_making_progress,1.0,1.0,0.0
near_pedestrian_at_pickup_dropoff,bfd72a862ca85564,b97d38e9b48d58bf,ego_is_comfortable,1.0,1.0,0.0
near_pedestrian_at_pickup_dropoff,bfd72a862ca85564,b97d38e9b48d58bf,ego_progress_along_expert_route,1.0,1.0,0.0
near_pedestrian_at_pickup_dropoff,bfd72a862ca85564,b97d38e9b48d58bf,speed_limit_compliance,0.7087964086820788,0.8620313432849702,-0.1532349346028914
near_pedestrian_at_pickup_dropoff,bfd72a862ca85564,b97d38e9b48d58bf,time_to_collision_within_bound,1.0,1.0,0.0
near_pedestrian_at_pickup_dropoff,bfd72a862ca85564,b97d38e9b48d58bf,driving_direction_compliance,1.0,1.0,0.0
near_pedestrian_at_pickup_dropoff,bfd72a862ca85564,b97d38e9b48d58bf,no_ego_at_fault_collisions,1.0,1.0,0.0
near_pedestrian_at_pickup_dropoff,bfd72a862ca85564,b97d38e9b48d58bf,ego_is_making_progress,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,da6a39975b1a5c11,ego_is_comfortable,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,da6a39975b1a5c11,ego_progress_along_expert_route,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,da6a39975b1a5c11,speed_limit_compliance,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,da6a39975b1a5c11,time_to_collision_within_bound,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,da6a39975b1a5c11,driving_direction_compliance,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,da6a39975b1a5c11,no_ego_at_fault_collisions,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,da6a39975b1a5c11,ego_is_making_progress,1.0,1.0,0.0
on_stopline_stop_sign,faadf0b8b0da5c3b,970a1b1984b4575b,ego_is_comfortable,1.0,1.0,0.0
on_stopline_stop_sign,faadf0b8b0da5c3b,970a1b1984b4575b,ego_progress_along_expert_route,1.0,1.0,0.0
on_stopline_stop_sign,faadf0b8b0da5c3b,970a1b1984b4575b,speed_limit_compliance,1.0,1.0,0.0
on_stopline_stop_sign,faadf0b8b0da5c3b,970a1b1984b4575b,time_to_collision_within_bound,1.0,1.0,0.0
on_stopline_stop_sign,faadf0b8b0da5c3b,970a1b1984b4575b,driving_direction_compliance,1.0,1.0,0.0
on_stopline_stop_sign,faadf0b8b0da5c3b,970a1b1984b4575b,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_stop_sign,faadf0b8b0da5c3b,970a1b1984b4575b,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,8e094bf622b6556b,0534ca727b8f5da7,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,8e094bf622b6556b,0534ca727b8f5da7,ego_progress_along_expert_route,1.0,1.0,0.0
medium_magnitude_speed,8e094bf622b6556b,0534ca727b8f5da7,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,8e094bf622b6556b,0534ca727b8f5da7,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,8e094bf622b6556b,0534ca727b8f5da7,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,8e094bf622b6556b,0534ca727b8f5da7,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,8e094bf622b6556b,0534ca727b8f5da7,ego_is_making_progress,1.0,1.0,0.0
on_stopline_crosswalk,2e1639bf34b45aa7,a8c7e813c0ed5718,ego_is_comfortable,1.0,1.0,0.0
on_stopline_crosswalk,2e1639bf34b45aa7,a8c7e813c0ed5718,ego_progress_along_expert_route,1.0,0.9266097185748919,0.07339028142510806
on_stopline_crosswalk,2e1639bf34b45aa7,a8c7e813c0ed5718,speed_limit_compliance,1.0,1.0,0.0
on_stopline_crosswalk,2e1639bf34b45aa7,a8c7e813c0ed5718,time_to_collision_within_bound,0.0,0.0,0.0
on_stopline_crosswalk,2e1639bf34b45aa7,a8c7e813c0ed5718,driving_direction_compliance,1.0,1.0,0.0
on_stopline_crosswalk,2e1639bf34b45aa7,a8c7e813c0ed5718,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_crosswalk,2e1639bf34b45aa7,a8c7e813c0ed5718,ego_is_making_progress,1.0,1.0,0.0
high_magnitude_speed,8075cd0d1ec15d2e,6107a4fd4bcc5a47,ego_is_comfortable,1.0,1.0,0.0
high_magnitude_speed,8075cd0d1ec15d2e,6107a4fd4bcc5a47,ego_progress_along_expert_route,1.0,0.957380718027665,0.042619281972335
high_magnitude_speed,8075cd0d1ec15d2e,6107a4fd4bcc5a47,speed_limit_compliance,1.0,1.0,0.0
high_magnitude_speed,8075cd0d1ec15d2e,6107a4fd4bcc5a47,time_to_collision_within_bound,1.0,1.0,0.0
high_magnitude_speed,8075cd0d1ec15d2e,6107a4fd4bcc5a47,driving_direction_compliance,1.0,1.0,0.0
high_magnitude_speed,8075cd0d1ec15d2e,6107a4fd4bcc5a47,no_ego_at_fault_collisions,1.0,1.0,0.0
high_magnitude_speed,8075cd0d1ec15d2e,6107a4fd4bcc5a47,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,17cfbacdbb6656fd,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,17cfbacdbb6656fd,ego_progress_along_expert_route,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,17cfbacdbb6656fd,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,17cfbacdbb6656fd,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,17cfbacdbb6656fd,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,17cfbacdbb6656fd,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,e44773ed79ed54d3,17cfbacdbb6656fd,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,5b5327d0d712585c,d5a9699626725214,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,5b5327d0d712585c,d5a9699626725214,ego_progress_along_expert_route,1.0,1.0,0.0
medium_magnitude_speed,5b5327d0d712585c,d5a9699626725214,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,5b5327d0d712585c,d5a9699626725214,time_to_collision_within_bound,0.0,1.0,-1.0
medium_magnitude_speed,5b5327d0d712585c,d5a9699626725214,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,5b5327d0d712585c,d5a9699626725214,no_ego_at_fault_collisions,0.0,1.0,-1.0
medium_magnitude_speed,5b5327d0d712585c,d5a9699626725214,ego_is_making_progress,1.0,1.0,0.0
near_multiple_vehicles,04475933b4625ede,578cffd8929d5bc2,ego_is_comfortable,1.0,1.0,0.0
near_multiple_vehicles,04475933b4625ede,578cffd8929d5bc2,ego_progress_along_expert_route,1.0,1.0,0.0
near_multiple_vehicles,04475933b4625ede,578cffd8929d5bc2,speed_limit_compliance,1.0,1.0,0.0
near_multiple_vehicles,04475933b4625ede,578cffd8929d5bc2,time_to_collision_within_bound,1.0,1.0,0.0
near_multiple_vehicles,04475933b4625ede,578cffd8929d5bc2,driving_direction_compliance,1.0,1.0,0.0
near_multiple_vehicles,04475933b4625ede,578cffd8929d5bc2,no_ego_at_fault_collisions,1.0,1.0,0.0
near_multiple_vehicles,04475933b4625ede,578cffd8929d5bc2,ego_is_making_progress,1.0,1.0,0.0
high_lateral_acceleration,3848cc2cb09a5bea,a4b8eb13e9ed52e3,ego_is_comfortable,1.0,1.0,0.0
high_lateral_acceleration,3848cc2cb09a5bea,a4b8eb13e9ed52e3,ego_progress_along_expert_route,1.0,0.9822933881385354,0.017706611861464605
high_lateral_acceleration,3848cc2cb09a5bea,a4b8eb13e9ed52e3,speed_limit_compliance,1.0,1.0,0.0
high_lateral_acceleration,3848cc2cb09a5bea,a4b8eb13e9ed52e3,time_to_collision_within_bound,0.0,1.0,-1.0
high_lateral_acceleration,3848cc2cb09a5bea,a4b8eb13e9ed52e3,driving_direction_compliance,1.0,1.0,0.0
high_lateral_acceleration,3848cc2cb09a5bea,a4b8eb13e9ed52e3,no_ego_at_fault_collisions,1.0,1.0,0.0
high_lateral_acceleration,3848cc2cb09a5bea,a4b8eb13e9ed52e3,ego_is_making_progress,1.0,1.0,0.0
near_trafficcone_on_driveable,a45d3d0f4b9255cc,5a4ef86d403f5f35,ego_is_comfortable,1.0,1.0,0.0
near_trafficcone_on_driveable,a45d3d0f4b9255cc,5a4ef86d403f5f35,ego_progress_along_expert_route,0.9999999999999999,0.3076521127627152,0.6923478872372847
near_trafficcone_on_driveable,a45d3d0f4b9255cc,5a4ef86d403f5f35,speed_limit_compliance,1.0,1.0,0.0
near_trafficcone_on_driveable,a45d3d0f4b9255cc,5a4ef86d403f5f35,time_to_collision_within_bound,1.0,1.0,0.0
near_trafficcone_on_driveable,a45d3d0f4b9255cc,5a4ef86d403f5f35,driving_direction_compliance,1.0,1.0,0.0
near_trafficcone_on_driveable,a45d3d0f4b9255cc,5a4ef86d403f5f35,no_ego_at_fault_collisions,1.0,1.0,0.0
near_trafficcone_on_driveable,a45d3d0f4b9255cc,5a4ef86d403f5f35,ego_is_making_progress,1.0,1.0,0.0
following_lane_with_slow_lead,c8e40f0733cd5ef8,7b60fee984235d08,ego_is_comfortable,1.0,1.0,0.0
following_lane_with_slow_lead,c8e40f0733cd5ef8,7b60fee984235d08,ego_progress_along_expert_route,0.4238655072400807,0.9928236337722574,-0.5689581265321766
following_lane_with_slow_lead,c8e40f0733cd5ef8,7b60fee984235d08,speed_limit_compliance,1.0,1.0,0.0
following_lane_with_slow_lead,c8e40f0733cd5ef8,7b60fee984235d08,time_to_collision_within_bound,1.0,1.0,0.0
following_lane_with_slow_lead,c8e40f0733cd5ef8,7b60fee984235d08,driving_direction_compliance,1.0,1.0,0.0
following_lane_with_slow_lead,c8e40f0733cd5ef8,7b60fee984235d08,no_ego_at_fault_collisions,1.0,1.0,0.0
following_lane_with_slow_lead,c8e40f0733cd5ef8,7b60fee984235d08,ego_is_making_progress,1.0,1.0,0.0
on_pickup_dropoff,b33512532be557d8,bb7bcfe73ca458c6,ego_is_comfortable,1.0,1.0,0.0
on_pickup_dropoff,b33512532be557d8,bb7bcfe73ca458c6,ego_progress_along_expert_route,0.6911335980640436,0.9927935562515962,-0.30165995818755253
on_pickup_dropoff,b33512532be557d8,bb7bcfe73ca458c6,speed_limit_compliance,1.0,1.0,0.0
on_pickup_dropoff,b33512532be557d8,bb7bcfe73ca458c6,time_to_collision_within_bound,1.0,1.0,0.0
on_pickup_dropoff,b33512532be557d8,bb7bcfe73ca458c6,driving_direction_compliance,1.0,1.0,0.0
on_pickup_dropoff,b33512532be557d8,bb7bcfe73ca458c6,no_ego_at_fault_collisions,1.0,1.0,0.0
on_pickup_dropoff,b33512532be557d8,bb7bcfe73ca458c6,ego_is_making_progress,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,1d33208c85c95470,ego_is_comfortable,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,1d33208c85c95470,ego_progress_along_expert_route,1.0,0.9164004512086936,0.08359954879130638
on_stopline_stop_sign,afe2512625985226,1d33208c85c95470,speed_limit_compliance,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,1d33208c85c95470,time_to_collision_within_bound,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,1d33208c85c95470,driving_direction_compliance,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,1d33208c85c95470,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_stop_sign,afe2512625985226,1d33208c85c95470,ego_is_making_progress,1.0,1.0,0.0
starting_right_turn,99ff40fb6aa8579f,d32c40cedb4d5025,ego_is_comfortable,1.0,0.0,1.0
starting_right_turn,99ff40fb6aa8579f,d32c40cedb4d5025,ego_progress_along_expert_route,1.0,0.8919582971727815,0.10804170282721848
starting_right_turn,99ff40fb6aa8579f,d32c40cedb4d5025,speed_limit_compliance,0.5279186313606727,1.0,-0.47208136863932726
starting_right_turn,99ff40fb6aa8579f,d32c40cedb4d5025,time_to_collision_within_bound,1.0,1.0,0.0
starting_right_turn,99ff40fb6aa8579f,d32c40cedb4d5025,driving_direction_compliance,1.0,1.0,0.0
starting_right_turn,99ff40fb6aa8579f,d32c40cedb4d5025,no_ego_at_fault_collisions,1.0,1.0,0.0
starting_right_turn,99ff40fb6aa8579f,d32c40cedb4d5025,ego_is_making_progress,1.0,1.0,0.0
high_magnitude_speed,e93d9e6b87b856c0,c734f0a08c38567a,ego_is_comfortable,0.0,1.0,-1.0
high_magnitude_speed,e93d9e6b87b856c0,c734f0a08c38567a,ego_progress_along_expert_route,0.09096456542857459,0.9899194605269224,-0.8989548950983478
high_magnitude_speed,e93d9e6b87b856c0,c734f0a08c38567a,speed_limit_compliance,1.0,1.0,0.0
high_magnitude_speed,e93d9e6b87b856c0,c734f0a08c38567a,time_to_collision_within_bound,1.0,1.0,0.0
high_magnitude_speed,e93d9e6b87b856c0,c734f0a08c38567a,driving_direction_compliance,1.0,1.0,0.0
high_magnitude_speed,e93d9e6b87b856c0,c734f0a08c38567a,no_ego_at_fault_collisions,1.0,1.0,0.0
high_magnitude_speed,e93d9e6b87b856c0,c734f0a08c38567a,ego_is_making_progress,0.0,1.0,-1.0
low_magnitude_speed,2e1639bf34b45aa7,7e8ba1b66831558a,ego_is_comfortable,1.0,1.0,0.0
low_magnitude_speed,2e1639bf34b45aa7,7e8ba1b66831558a,ego_progress_along_expert_route,1.0,0.9132217263676194,0.08677827363238055
low_magnitude_speed,2e1639bf34b45aa7,7e8ba1b66831558a,speed_limit_compliance,1.0,1.0,0.0
low_magnitude_speed,2e1639bf34b45aa7,7e8ba1b66831558a,time_to_collision_within_bound,0.0,0.0,0.0
low_magnitude_speed,2e1639bf34b45aa7,7e8ba1b66831558a,driving_direction_compliance,1.0,1.0,0.0
low_magnitude_speed,2e1639bf34b45aa7,7e8ba1b66831558a,no_ego_at_fault_collisions,0.0,1.0,-1.0
low_magnitude_speed,2e1639bf34b45aa7,7e8ba1b66831558a,ego_is_making_progress,1.0,1.0,0.0
following_lane_with_slow_lead,2bab77f6f3075436,1ab58c16e403584c,ego_is_comfortable,1.0,1.0,0.0
following_lane_with_slow_lead,2bab77f6f3075436,1ab58c16e403584c,ego_progress_along_expert_route,0.7418204608986617,1.0,-0.2581795391013383
following_lane_with_slow_lead,2bab77f6f3075436,1ab58c16e403584c,speed_limit_compliance,1.0,1.0,0.0
following_lane_with_slow_lead,2bab77f6f3075436,1ab58c16e403584c,time_to_collision_within_bound,1.0,1.0,0.0
following_lane_with_slow_lead,2bab77f6f3075436,1ab58c16e403584c,driving_direction_compliance,1.0,1.0,0.0
following_lane_with_slow_lead,2bab77f6f3075436,1ab58c16e403584c,no_ego_at_fault_collisions,1.0,1.0,0.0
following_lane_with_slow_lead,2bab77f6f3075436,1ab58c16e403584c,ego_is_making_progress,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,8d79f95cbd2d54fb,ego_is_comfortable,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,8d79f95cbd2d54fb,ego_progress_along_expert_route,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,8d79f95cbd2d54fb,speed_limit_compliance,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,8d79f95cbd2d54fb,time_to_collision_within_bound,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,8d79f95cbd2d54fb,driving_direction_compliance,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,8d79f95cbd2d54fb,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,8d79f95cbd2d54fb,ego_is_making_progress,1.0,1.0,0.0
medium_magnitude_speed,49b9435934005b68,0a90a7ae063a52c5,ego_is_comfortable,1.0,1.0,0.0
medium_magnitude_speed,49b9435934005b68,0a90a7ae063a52c5,ego_progress_along_expert_route,1.0,1.0,0.0
medium_magnitude_speed,49b9435934005b68,0a90a7ae063a52c5,speed_limit_compliance,1.0,1.0,0.0
medium_magnitude_speed,49b9435934005b68,0a90a7ae063a52c5,time_to_collision_within_bound,1.0,1.0,0.0
medium_magnitude_speed,49b9435934005b68,0a90a7ae063a52c5,driving_direction_compliance,1.0,1.0,0.0
medium_magnitude_speed,49b9435934005b68,0a90a7ae063a52c5,no_ego_at_fault_collisions,1.0,1.0,0.0
medium_magnitude_speed,49b9435934005b68,0a90a7ae063a52c5,ego_is_making_progress,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,bd150484dd925b72,ego_is_comfortable,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,bd150484dd925b72,ego_progress_along_expert_route,1.0,0.9996419458925759,0.0003580541074240662
on_carpark,3848cc2cb09a5bea,bd150484dd925b72,speed_limit_compliance,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,bd150484dd925b72,time_to_collision_within_bound,0.0,1.0,-1.0
on_carpark,3848cc2cb09a5bea,bd150484dd925b72,driving_direction_compliance,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,bd150484dd925b72,no_ego_at_fault_collisions,1.0,1.0,0.0
on_carpark,3848cc2cb09a5bea,bd150484dd925b72,ego_is_making_progress,1.0,1.0,0.0
on_intersection,2e1639bf34b45aa7,e229bd2d160853f0,ego_is_comfortable,1.0,1.0,0.0
on_intersection,2e1639bf34b45aa7,e229bd2d160853f0,ego_progress_along_expert_route,1.0,1.0,0.0
on_intersection,2e1639bf34b45aa7,e229bd2d160853f0,speed_limit_compliance,1.0,1.0,0.0
on_intersection,2e1639bf34b45aa7,e229bd2d160853f0,time_to_collision_within_bound,1.0,0.0,1.0
on_intersection,2e1639bf34b45aa7,e229bd2d160853f0,driving_direction_compliance,1.0,1.0,0.0
on_intersection,2e1639bf34b45aa7,e229bd2d160853f0,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,2e1639bf34b45aa7,e229bd2d160853f0,ego_is_making_progress,1.0,1.0,0.0
stationary,94d4f56a5e4d528f,02900796e7e151b6,ego_is_comfortable,1.0,1.0,0.0
stationary,94d4f56a5e4d528f,02900796e7e151b6,ego_progress_along_expert_route,0.5822072153503848,0.9081164147524183,-0.32590919940203356
stationary,94d4f56a5e4d528f,02900796e7e151b6,speed_limit_compliance,1.0,1.0,0.0
stationary,94d4f56a5e4d528f,02900796e7e151b6,time_to_collision_within_bound,1.0,1.0,0.0
stationary,94d4f56a5e4d528f,02900796e7e151b6,driving_direction_compliance,1.0,1.0,0.0
stationary,94d4f56a5e4d528f,02900796e7e151b6,no_ego_at_fault_collisions,1.0,1.0,0.0
stationary,94d4f56a5e4d528f,02900796e7e151b6,ego_is_making_progress,1.0,1.0,0.0
near_long_vehicle,786992e6fb185d1b,f3d332d91d1a5f35,ego_is_comfortable,1.0,1.0,0.0
near_long_vehicle,786992e6fb185d1b,f3d332d91d1a5f35,ego_progress_along_expert_route,0.6754750418074636,1.0,-0.32452495819253635
near_long_vehicle,786992e6fb185d1b,f3d332d91d1a5f35,speed_limit_compliance,1.0,1.0,0.0
near_long_vehicle,786992e6fb185d1b,f3d332d91d1a5f35,time_to_collision_within_bound,1.0,1.0,0.0
near_long_vehicle,786992e6fb185d1b,f3d332d91d1a5f35,driving_direction_compliance,1.0,1.0,0.0
near_long_vehicle,786992e6fb185d1b,f3d332d91d1a5f35,no_ego_at_fault_collisions,1.0,1.0,0.0
near_long_vehicle,786992e6fb185d1b,f3d332d91d1a5f35,ego_is_making_progress,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,86721e8cf9995451,ego_is_comfortable,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,86721e8cf9995451,ego_progress_along_expert_route,0.9970649331026852,0.9939608630052804,0.0031040700974047652
high_magnitude_speed,986fb7485950534c,86721e8cf9995451,speed_limit_compliance,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,86721e8cf9995451,time_to_collision_within_bound,1.0,0.0,1.0
high_magnitude_speed,986fb7485950534c,86721e8cf9995451,driving_direction_compliance,1.0,1.0,0.0
high_magnitude_speed,986fb7485950534c,86721e8cf9995451,no_ego_at_fault_collisions,1.0,0.0,1.0
high_magnitude_speed,986fb7485950534c,86721e8cf9995451,ego_is_making_progress,1.0,1.0,0.0
near_long_vehicle,dc7a29c22f6a590e,8c0cf4c73c8052a3,ego_is_comfortable,1.0,1.0,0.0
near_long_vehicle,dc7a29c22f6a590e,8c0cf4c73c8052a3,ego_progress_along_expert_route,1.0,1.0,0.0
near_long_vehicle,dc7a29c22f6a590e,8c0cf4c73c8052a3,speed_limit_compliance,1.0,1.0,0.0
near_long_vehicle,dc7a29c22f6a590e,8c0cf4c73c8052a3,time_to_collision_within_bound,1.0,1.0,0.0
near_long_vehicle,dc7a29c22f6a590e,8c0cf4c73c8052a3,driving_direction_compliance,1.0,1.0,0.0
near_long_vehicle,dc7a29c22f6a590e,8c0cf4c73c8052a3,no_ego_at_fault_collisions,1.0,1.0,0.0
near_long_vehicle,dc7a29c22f6a590e,8c0cf4c73c8052a3,ego_is_making_progress,1.0,1.0,0.0
high_magnitude_speed,1c6b3892865f56b3,9d15b6a222ed5f3d,ego_is_comfortable,1.0,1.0,0.0
high_magnitude_speed,1c6b3892865f56b3,9d15b6a222ed5f3d,ego_progress_along_expert_route,1.0,0.8414632620884899,0.15853673791151013
high_magnitude_speed,1c6b3892865f56b3,9d15b6a222ed5f3d,speed_limit_compliance,0.7982067432641574,0.9939294672272683,-0.19572272396311086
high_magnitude_speed,1c6b3892865f56b3,9d15b6a222ed5f3d,time_to_collision_within_bound,1.0,1.0,0.0
high_magnitude_speed,1c6b3892865f56b3,9d15b6a222ed5f3d,driving_direction_compliance,1.0,1.0,0.0
high_magnitude_speed,1c6b3892865f56b3,9d15b6a222ed5f3d,no_ego_at_fault_collisions,1.0,1.0,0.0
high_magnitude_speed,1c6b3892865f56b3,9d15b6a222ed5f3d,ego_is_making_progress,1.0,1.0,0.0
on_intersection,3368a8f8c93e5d9c,526dc545929a565e,ego_is_comfortable,1.0,1.0,0.0
on_intersection,3368a8f8c93e5d9c,526dc545929a565e,ego_progress_along_expert_route,1.0,0.9608774304349285,0.03912256956507154
on_intersection,3368a8f8c93e5d9c,526dc545929a565e,speed_limit_compliance,1.0,1.0,0.0
on_intersection,3368a8f8c93e5d9c,526dc545929a565e,time_to_collision_within_bound,1.0,1.0,0.0
on_intersection,3368a8f8c93e5d9c,526dc545929a565e,driving_direction_compliance,1.0,1.0,0.0
on_intersection,3368a8f8c93e5d9c,526dc545929a565e,no_ego_at_fault_collisions,1.0,1.0,0.0
on_intersection,3368a8f8c93e5d9c,526dc545929a565e,ego_is_making_progress,1.0,1.0,0.0
stationary,5c4e1354467b58e1,47b1f45f333f5b6c,ego_is_comfortable,1.0,1.0,0.0
stationary,5c4e1354467b58e1,47b1f45f333f5b6c,ego_progress_along_expert_route,1.0,1.0,0.0
stationary,5c4e1354467b58e1,47b1f45f333f5b6c,speed_limit_compliance,1.0,1.0,0.0
stationary,5c4e1354467b58e1,47b1f45f333f5b6c,time_to_collision_within_bound,1.0,1.0,0.0
stationary,5c4e1354467b58e1,47b1f45f333f5b6c,driving_direction_compliance,1.0,1.0,0.0
stationary,5c4e1354467b58e1,47b1f45f333f5b6c,no_ego_at_fault_collisions,1.0,1.0,0.0
stationary,5c4e1354467b58e1,47b1f45f333f5b6c,ego_is_making_progress,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,5ca3416cc3e65932,ego_is_comfortable,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,5ca3416cc3e65932,ego_progress_along_expert_route,1.0,0.9502387693368778,0.04976123066312221
on_stopline_traffic_light,6e8d1690f3e75b22,5ca3416cc3e65932,speed_limit_compliance,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,5ca3416cc3e65932,time_to_collision_within_bound,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,5ca3416cc3e65932,driving_direction_compliance,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,5ca3416cc3e65932,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,5ca3416cc3e65932,ego_is_making_progress,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,3f1a13546f03500e,ego_is_comfortable,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,3f1a13546f03500e,ego_progress_along_expert_route,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,3f1a13546f03500e,speed_limit_compliance,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,3f1a13546f03500e,time_to_collision_within_bound,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,3f1a13546f03500e,driving_direction_compliance,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,3f1a13546f03500e,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_traffic_light,d68412586f115407,3f1a13546f03500e,ego_is_making_progress,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,3151826a80eb520a,ego_is_comfortable,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,3151826a80eb520a,ego_progress_along_expert_route,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,3151826a80eb520a,speed_limit_compliance,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,3151826a80eb520a,time_to_collision_within_bound,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,3151826a80eb520a,driving_direction_compliance,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,3151826a80eb520a,no_ego_at_fault_collisions,1.0,1.0,0.0
on_stopline_traffic_light,6e8d1690f3e75b22,3151826a80eb520a,ego_is_making_progress,1.0,1.0,0.0
near_trafficcone_on_driveable,e0817ac359cc5a0f,cbf05a7c0e8551b1,ego_is_comfortable,1.0,1.0,0.0
near_trafficcone_on_driveable,e0817ac359cc5a0f,cbf05a7c0e8551b1,ego_progress_along_expert_route,1.0,1.0,0.0
near_trafficcone_on_driveable,e0817ac359cc5a0f,cbf05a7c0e8551b1,speed_limit_compliance,1.0,1.0,0.0
near_trafficcone_on_driveable,e0817ac359cc5a0f,cbf05a7c0e8551b1,time_to_collision_within_bound,1.0,1.0,0.0
near_trafficcone_on_driveable,e0817ac359cc5a0f,cbf05a7c0e8551b1,driving_direction_compliance,1.0,1.0,0.0
near_trafficcone_on_driveable,e0817ac359cc5a0f,cbf05a7c0e8551b1,no_ego_at_fault_collisions,1.0,1.0,0.0
near_trafficcone_on_driveable,e0817ac359cc5a0f,cbf05a7c0e8551b1,ego_is_making_progress,1.0,1.0,0.0
low_magnitude_speed,5e71605d31f4590d,ea377e9426a254d8,ego_is_comfortable,1.0,1.0,0.0
